Image,Species,Bin_1,Bin_2,Bin_3,Bin_4,Bin_5,Bin_6,Bin_7,Bin_8,Bin_9,Bin_10,Bin_11,Bin_12,Bin_13,Bin_14,Bin_15,Bin_16
34840854482_52d56fe923_c.jpg,rose,2659,7180,10346,24082,10064,1997,1139,453,881,1230,577,412,205,515,2087,1709
34858176572_8e46b028c8_c.jpg,rose,6153,8484,14643,15638,16177,632,444,264,127,336,762,214,93,45,259,1265
3495455675_29dacd8662_c.jpg,rose,1349,2946,12966,37551,2058,414,271,219,335,853,778,483,179,67,865,4202
3495458585_260b62a15c_c.jpg,rose,1570,1639,12661,38906,1824,333,243,186,442,598,908,662,206,343,654,4361
3496275044_499be6092d_c.jpg,rose,1012,1349,2890,5501,18570,14318,8312,4353,2441,2446,842,797,648,603,777,677
3496277880_6c04ebe17e_c.jpg,rose,3167,2170,13198,34531,1112,222,183,145,227,563,1101,541,169,145,465,7597
3496456475_83f86acdd1_c.jpg,rose,4151,4216,6647,14729,8930,3210,1643,253,106,47,54,91,292,3377,10042,7748
34976179810_9735b1a602_c.jpg,rose,2469,28043,11064,7091,14209,1724,576,206,77,32,12,9,5,9,3,7
34982979435_5a7b2f49f2_c.jpg,rose,751,605,1764,5977,9962,5571,6909,4619,5096,654,43,39,56,411,11708,11371
3499848181_20493faa71_c.jpg,rose,1730,583,146,436,1426,3998,15592,24564,722,132,77,209,1047,3736,6911,4227
3502437587_38e744903c_c.jpg,rose,10361,10639,15731,23435,2288,417,120,42,22,16,49,46,15,12,79,2264
35063038412_dfa41c45e5_c.jpg,rose,6449,1826,1457,2546,4198,4808,5912,472,33,31,73,127,195,488,2627,34294
35138711284_0c6ff40063_c.jpg,rose,31799,2070,3316,10592,10154,3944,391,110,40,54,567,80,141,46,1431,801
35147671394_6f9419a36b_c.jpg,rose,6347,3505,3818,31591,15574,2417,856,65,10,25,23,77,45,77,234,872
35207590363_41b620604a_c.jpg,rose,1859,1818,2265,2475,4257,5182,12271,9874,2701,2321,2254,2091,2297,2598,5192,6081
35227777456_2c54d01dfe_c.jpg,rose,30575,30,31,47,50,1101,121,65,74,162,704,665,819,1731,19430,9931
35251965425_b7d451f9bc_c.jpg,rose,1445,532,608,1996,7802,9146,10896,6673,820,114,477,1046,2288,4468,8900,8325
35291105915_d396a56317_c.jpg,rose,1664,3103,7295,27710,12067,1002,609,262,154,291,293,186,59,25,126,10690
35310497655_9c771c4df2_c.jpg,rose,786,5301,17090,5615,12318,13081,2593,587,522,2503,2655,1926,240,63,183,73
3539913351_a183a2fd2e_c.jpg,rose,4719,15953,8179,17042,17850,1185,234,102,45,42,56,54,18,10,27,20
35526147224_37d8495630_c.jpg,rose,2002,637,839,2980,10608,12175,13856,1593,69,20,25,43,186,473,778,19252
35526147234_6270428c4e_c.jpg,rose,1902,1590,368,798,2588,7339,23847,4041,479,575,392,599,867,1523,7327,11301
35538488514_fd7f6c1b2a_c.jpg,rose,14015,7290,2385,3162,5744,4707,8961,4287,2899,1508,665,876,1048,1316,2640,4033
3554087840_d2d8958ab3_c.jpg,rose,831,1148,2206,9175,18473,5006,3964,2696,864,481,614,603,73,178,7079,12145
3558991486_a98d502506_c.jpg,rose,59932,627,326,1165,1645,1749,25,0,0,0,0,0,0,0,0,67
3559438039_0cb5bb2ae8_c.jpg,rose,11085,8066,7924,18375,5774,2012,231,128,56,66,411,148,234,188,343,10495
3560285780_a249e527b4_c.jpg,rose,19017,31190,2022,347,11,0,0,0,0,0,0,0,6,6,4,12933
35790202023_2f2e34797a_c.jpg,rose,2407,2501,1348,3408,6526,7651,4123,117,84,63,111,4921,8913,7347,10214,5802
3596780337_52953d8dd2_c.jpg,rose,1204,457,578,1874,14297,18192,5380,884,45,85,103,62,100,183,4521,17571
3596780879_7bfeb58e8d_c.jpg,rose,16088,1778,3239,1284,5014,6340,6010,821,144,97,75,47,493,2733,7343,14030
35975188205_595a9b9dbf_c.jpg,rose,10495,3061,24661,6201,6971,829,287,172,94,286,4436,3355,1126,133,3089,340
36012878755_89ec423f2a_c.jpg,rose,1479,1331,1559,4872,5632,1168,323,349,257,188,155,604,1988,4645,32590,8396
36155919474_78b340978e_c.jpg,rose,1293,666,594,987,4348,10633,30592,5124,83,8,5,14,28,122,1212,9827
3622035393_dc874a4730_c.jpg,rose,1080,3023,3163,16236,25116,5100,3455,1739,566,1830,2285,839,274,77,300,453
3622850950_3753a88dfc_c.jpg,rose,1624,2174,3362,7246,9683,7597,8260,6252,4031,1777,561,304,213,528,6467,5457
3622856054_4d50ddd306_c.jpg,rose,1349,2946,12966,37551,2058,414,271,219,335,853,778,483,179,67,865,4202
3622857482_8bb39d0a7f_c.jpg,rose,1012,1349,2890,5501,18570,14318,8312,4353,2441,2446,842,797,648,603,777,677
3622859156_76fffd0c64_c.jpg,rose,2486,1603,9610,38309,2376,380,243,163,254,554,1304,661,165,169,671,6588
3624532399_09d7f967a3_c.jpg,rose,392,2016,5617,3533,23249,17716,6595,3561,1347,852,199,64,59,60,120,156
36253901421_5688b988aa_c.jpg,rose,3406,20216,3967,5692,5528,1842,687,297,178,213,1271,1713,1425,240,2479,16382
36317206622_ded4712618_c.jpg,rose,16824,11187,18752,3075,481,66,45,21,16,31,45,18,37,88,162,14688
36323554642_27db659461_c.jpg,rose,1703,744,1112,1465,8229,6675,11603,11073,2116,184,46,208,985,2523,7165,9705
3633502980_a321770d65_c.jpg,rose,34019,4185,1612,4266,9269,1658,743,5682,887,93,61,57,28,3,100,2873
36337030081_323e13c9b9_c.jpg,rose,6060,1136,396,1169,6540,12289,3753,61,0,0,5,25,142,826,6710,26424
3646183744_ba4ff869c7_c.jpg,rose,10970,6496,2619,6879,4233,1164,1274,789,95,52,29,17,42,2204,12781,15892
36510327055_d0e045f508_c.jpg,rose,2679,2401,2381,8464,12270,4693,2371,1736,546,101,51,58,112,1243,21813,4617
36587255341_1537a0d70b_c.jpg,rose,39004,10963,507,1490,4242,1452,308,117,80,109,166,77,125,37,118,6741
36607279603_3fd5ce81a1_c.jpg,rose,5623,2282,2995,36531,189,7,0,0,0,0,0,0,0,61,5514,12334
3662530669_a2bd246d28_c.jpg,rose,3364,3926,4733,8009,15785,18462,2124,282,16,46,190,51,127,511,4078,3832
3666565506_52d109cd57_c.jpg,rose,18774,40262,6284,108,0,0,0,0,0,0,0,0,0,0,0,108
3673213268_84b7121aac_c.jpg,rose,26750,2155,15315,15244,131,7,0,0,0,0,0,0,0,0,0,5934
3689372695_eca00539b5_c.jpg,rose,8780,4009,6011,13871,4296,726,757,467,566,970,610,390,366,1388,17365,4964
3691259291_532ef90f3e_c.jpg,rose,14127,1843,1556,2332,4457,2564,1146,319,79,143,831,2439,3563,4517,17674,7946
369448659_c3cce8889b_c.jpg,rose,37338,15485,12507,173,21,9,0,0,0,0,0,0,0,0,0,3
3702319352_7a930d0337_c.jpg,rose,12018,11161,9143,2971,993,181,159,86,2,16,16,27,112,677,15001,12973
37047621714_719d120490_c.jpg,rose,4888,3203,3181,5661,3430,804,679,532,1109,1359,10410,4553,1446,559,2385,21337
37054009521_dc46007b63_c.jpg,rose,7264,6716,19490,27452,2934,289,18,4,2,0,0,0,0,0,0,1367
37065218184_40542a32b7_c.jpg,rose,4724,3079,3021,5994,5660,7530,8369,8279,563,84,48,87,216,526,3486,13870
3706930231_16c0568623_c.jpg,rose,6516,23,0,0,0,0,0,0,3,182,107,627,2390,7122,17096,31470
37236772855_68eb9305b4_c.jpg,rose,2279,1367,471,832,3538,7423,24044,7929,669,634,533,967,1779,3033,5399,4639
37421104851_658939414d_c.jpg,rose,17918,35545,5491,2134,323,1,0,0,0,0,1,0,1,1,8,4113
3747926491_25c036d023_c.jpg,rose,4932,5012,1480,7000,16801,2060,158,16,14,0,0,0,0,1,16792,11270
3747927271_6955aa40b8_c.jpg,rose,3308,1157,1947,9049,40475,2283,163,318,391,6,3,8,2,14,1395,5017
3747927883_3163ef70c6_c.jpg,rose,6107,4552,1474,2683,18264,593,11,8,1,0,0,0,0,0,12503,19340
3747928345_9d32731beb_c.jpg,rose,1358,1646,2381,32403,20358,53,16,12,4,0,0,0,0,3,1137,6165
3747929625_1d4d51d288_c.jpg,rose,1994,40176,2635,5221,1291,23,1,0,0,0,0,0,0,0,4481,9714
3748714812_0329ba6b2c_c.jpg,rose,6358,3021,1035,1645,1559,3491,6331,5533,1585,294,138,160,214,1166,19126,13880
3748717164_738f9469a4_c.jpg,rose,5582,7410,1972,3876,16634,2850,223,3,0,0,1,0,2,8,16440,10535
37526965574_c9e8105ee7_c.jpg,rose,1352,391,757,1739,3303,3355,10775,14081,7421,1719,784,499,381,4200,5338,9441
37537007156_c3891a9c27_c.jpg,rose,11611,8510,4742,3471,4559,6142,594,290,263,303,1200,988,680,463,6915,14805
3769935473_df7886ae0a_c.jpg,rose,38026,2410,4457,2083,195,72,313,243,735,73,177,238,274,1341,592,14307
377277099_544769262c_c.jpg,rose,51483,89,54,18,46,801,101,85,119,200,347,80,120,68,170,11755
378710508_9aead53e4c_c.jpg,rose,1013,1,0,0,0,0,0,0,0,0,0,0,177,14992,36373,12980
37928335852_a97888e99b_c.jpg,rose,4939,2799,925,1490,2565,3275,4311,2936,1262,656,970,2373,4052,5236,10333,17414
38039351116_6e639a1903_c.jpg,rose,1590,2031,2688,13814,7171,2717,2464,10605,845,2200,1172,83,65,317,11923,5851
3826295683_979923fbb1_c.jpg,rose,1783,3011,2500,11059,32579,5730,1400,1271,4287,1328,126,95,59,38,75,195
3854766262_5a97b829ee_c.jpg,rose,25416,21366,17431,54,2,4,5,4,3,8,3,0,0,0,0,1240
388223548_48d5d1293a_c.jpg,rose,44358,19287,132,0,0,0,0,0,0,0,0,0,0,17,133,1609
3882563557_c67743f8b9_c.jpg,rose,92,11919,33593,9344,2578,1243,1289,3074,1948,304,119,10,4,1,10,8
39040286_74c3c1cec8_c.jpg,rose,1089,1645,2333,2940,7611,6173,4853,5923,8164,5709,626,342,243,641,6531,10713
39061644604_7b554f7489_c.jpg,rose,29719,6976,3140,4324,7534,3763,974,15,9,47,47,98,48,42,76,8724
3923070781_e9e12fd026_c.jpg,rose,14211,31035,5613,6758,249,90,11,7,2,21,0,0,0,0,40,7499
3923851602_53eac9e733_c.jpg,rose,16640,27391,5214,7734,199,63,8,1,2,7,14,9,8,1,36,8209
3923860708_2cc18c8fab_c.jpg,rose,19317,22388,5621,6349,348,78,4,9,3,0,0,0,0,0,42,11377
3944870816_1f1a1c301c_c.jpg,rose,54185,1399,4734,1819,364,72,163,78,820,72,145,59,118,1381,68,59
3965887317_335aa1ef67_c.jpg,rose,32718,145,79,201,144,271,1142,1237,254,77,32,35,11,9,475,28706
3980267228_376ab0f5b4_c.jpg,rose,34212,718,4173,6300,1583,489,480,619,4180,7724,247,101,95,83,186,4346
4008612916_480e352f58_c.jpg,rose,12143,3072,2228,3158,8637,1844,235,78,38,13,26,18,48,20,885,33093
4011491214_9ed31e44da_c.jpg,rose,1569,43037,20867,0,0,0,0,0,0,0,0,1,10,7,7,38
401814564_c2f5f9c507_c.jpg,rose,10323,1643,2823,1423,350,243,736,3158,14057,733,126,92,100,103,417,29209
402579111_3120889eaf_c.jpg,rose,31670,5190,2896,1253,2923,5577,1082,358,156,326,1578,2569,3009,1719,2765,2465
402579123_c66c697621_c.jpg,rose,1688,371,261,418,6856,20624,17583,271,57,28,38,59,289,3449,5951,7593
4035762406_1a5b5c5fa2_c.jpg,rose,18907,5352,6969,6222,3853,1867,2417,3023,1264,1763,1654,610,281,116,766,10472
4040414351_34930cb77d_c.jpg,rose,9785,9876,9267,1198,5705,3481,156,20,9,21,237,6,31,10,369,25365
4045395655_b56f3805a9_c.jpg,rose,48361,1217,1224,8295,4040,359,53,5,4,0,2,2,0,0,3,1971
40478195560_cccccb7591_c.jpg,rose,1384,816,854,12477,26145,1972,83,16,4,13,0,0,2,2,1080,20688
4066360885_89f0d36279_c.jpg,rose,17473,3659,8641,18361,5434,574,449,443,1355,1462,1293,168,63,395,299,5467
4066363089_77fd8ee14d_c.jpg,rose,5134,5298,7102,5290,3839,3253,4647,5377,2541,2712,1085,741,929,2966,6896,7726
40669884360_0062b8044c_c.jpg,rose,2188,904,772,1157,6808,9384,13682,9419,790,64,17,20,72,799,7183,12277
40805497680_a8a13279fc_c.jpg,rose,540,1054,2596,7436,20751,8104,3933,1688,1407,903,477,119,175,3970,8300,4083
4083052797_88892b3a97_c.jpg,rose,8809,4385,4895,13116,17167,1565,2573,258,91,74,61,16,105,219,1443,10759
4087769506_6252811962_c.jpg,rose,2584,23886,9770,6337,8136,1505,674,505,1186,1911,2351,632,391,743,2670,2255
4103620810_d880455e38_c.jpg,rose,1358,4396,2786,5815,12226,16095,6404,531,315,88,69,94,458,3256,7820,3825
41277178352_bce0e5106b_c.jpg,rose,2879,1447,8061,30935,4142,873,622,545,909,1304,447,97,20,15,17,13223
4129319643_42f5a2bc9f_c.jpg,rose,662,1832,7340,11401,7351,6562,8617,1982,198,114,22,34,74,1497,12214,5636
4140737865_6ca88608a4_c.jpg,rose,30997,16502,4987,3240,5086,1312,403,338,407,500,595,277,187,71,283,351
42030451435_f250edea95_c.jpg,rose,1756,597,320,418,2080,5013,5598,11088,2096,742,950,1872,2579,4780,10767,14880
42183045_abd3a75314_c.jpg,rose,27576,7256,7714,3825,1436,702,2492,1115,3105,3797,1407,208,1417,28,1678,1780
42859879880_5f50d05e11_c.jpg,rose,10402,2987,798,3441,26764,9617,2289,362,18,2,1,3,3,43,1019,7787
42859879900_852de76eb9_c.jpg,rose,391,279,350,1636,5367,5261,11761,14509,2485,773,1020,1063,1998,5975,9245,3423
43042677621_d339ce15f8_c.jpg,rose,505,148,96,129,581,16222,22371,4342,26,7,1,3,3,4,525,20573
4311709566_3d0410b408_c.jpg,rose,1246,3569,8411,6133,7334,3796,3444,1848,1964,1106,196,70,85,1194,10597,14543
4343827801_115d520727_c.jpg,rose,2331,567,1576,7784,13422,7136,4218,792,350,196,100,157,483,4019,15298,7107
4343828089_6cb38bbca1_c.jpg,rose,852,8357,24224,16606,11699,2378,661,293,164,73,47,37,22,9,23,91
4357550657_29ce48df12_c.jpg,rose,21361,35470,8384,8,1,1,3,5,0,0,2,4,3,17,33,244
4357972395_653c4cb76d_c.jpg,rose,53782,804,1101,4023,1150,226,45,28,2,2,7,3,9,4,19,4331
4362964170_ab03456ae1_c.jpg,rose,462,175,37,417,73,2,0,0,0,0,0,1,17,2822,41149,20381
4373364544_ef9509ae1b_c.jpg,rose,4315,27188,8995,3264,1516,479,1065,785,2082,8609,4173,1135,449,377,738,366
43867827595_d60ee1e8d8_c.jpg,rose,2623,788,1314,5726,14673,13075,3347,33,2,0,0,0,1,2,1175,22777
43874460570_febb5e0a27_c.jpg,rose,2190,907,661,3215,7415,6827,8971,9291,3462,138,108,154,288,844,8399,12666
4391090824_6a77ba5000_c.jpg,rose,25951,1095,1224,1856,1413,3582,538,258,552,267,1062,255,619,1550,2738,22576
4393453463_356b3a63c2_c.jpg,rose,492,265,262,1214,19108,9558,2538,169,182,114,122,224,711,7970,18338,4269
4418167076_607c245c35_c.jpg,rose,8517,10957,13017,8116,945,236,171,110,38,45,96,50,53,52,230,22903
4420103937_1f8d1d943b_c.jpg,rose,659,2317,6455,28930,15605,4424,2637,58,2,0,0,1,0,0,1012,3436
446279753_a64e48ad9d_c.jpg,rose,30345,5079,3170,7601,12870,1624,355,71,31,53,79,51,20,13,60,4114
44688450282_f0e897b77c_c.jpg,rose,4286,4066,3670,11689,5671,2171,1155,446,205,315,412,366,163,102,14953,15866
4470984488_f4f89d405b_c.jpg,rose,4149,175,214,203,314,524,2338,9955,19610,8776,325,189,113,213,431,18007
450717085_b448f7ae7d_c.jpg,rose,18898,1470,3971,4865,10681,5116,916,337,91,94,116,40,138,33,240,18530
450717087_8ebb7ba4c2_c.jpg,rose,26432,348,108,152,114,70,33,28,4,6,11,4,8,12,46,38160
4553259844_0af680cde4_c.jpg,rose,14967,32109,4335,4038,6729,2045,324,76,68,119,102,32,59,17,119,397
4573556983_3dee824738_c.jpg,rose,14087,13260,5242,10666,6906,868,66,21,2,2,0,0,1,0,3,14412
4587298392_5cfd3366cd_c.jpg,rose,21006,15452,1207,897,1650,2030,1813,51,0,0,3,10,33,14,32,21338
4606992239_2e827d1fbc_c.jpg,rose,2,12762,41098,6044,1264,516,411,604,1168,1532,134,1,0,0,0,0
4607188752_514a1b0b11_c.jpg,rose,5926,1830,3633,6098,574,247,641,313,106,209,1660,685,90,53,414,43057
4619554074_b4820eb8b4_c.jpg,rose,5972,2419,3271,13121,24509,7431,2400,1450,1002,969,499,140,72,25,67,2189
4623071565_d4aae22be1_c.jpg,rose,8304,32129,6802,603,68,29,57,9,10,634,733,190,153,91,1056,14668
4646286009_315a98a3f9_c.jpg,rose,17575,1479,2197,8928,6890,3157,1580,1091,844,2076,3841,2399,533,250,884,11812
464922216_12b3782454_c.jpg,rose,14324,11961,6938,5999,3914,2938,3275,1249,406,134,64,37,27,20,39,14211
4656066041_1ba746499c_c.jpg,rose,613,1678,3905,13394,17984,7770,3851,906,44,17,16,58,253,3852,7558,3637
4656067083_b08080ec88_c.jpg,rose,17361,468,510,796,6997,24037,2419,311,73,154,3863,365,106,12,129,7935
4656075053_7804836b64_c.jpg,rose,8757,3310,9560,12030,16089,5797,749,144,50,120,190,60,156,118,823,7583
4656086033_8c0f356ffa_c.jpg,rose,11092,8915,5379,10182,18535,3942,366,94,12,28,16,5,7,8,82,6873
4656697720_84f78733e4_c.jpg,rose,19155,10033,13861,13396,1886,434,215,44,33,179,233,208,78,32,118,5631
4656704310_39fb90218a_c.jpg,rose,15325,4533,2500,2675,8037,26517,1564,240,122,123,212,206,385,201,669,2227
4656716730_dd22cf60d4_c.jpg,rose,1494,370,1114,4685,12304,10784,2896,2087,312,31,13,9,19,352,14437,14629
4656719762_bd6eecc2d2_c.jpg,rose,12049,8466,4522,8574,17373,7324,1844,2242,1411,190,112,173,158,139,250,709
4656728672_c56b067652_c.jpg,rose,17779,8695,3123,3088,18957,8629,919,1070,608,356,362,380,178,120,301,971
4656733074_1a1633a692_c.jpg,rose,2501,226,1250,880,4327,19503,7997,3649,1790,449,507,543,3993,6423,8492,3006
4656737638_17464bdd92_c.jpg,rose,1137,1384,3470,8030,16377,13192,976,178,100,70,209,990,5021,9539,3956,907
4656738878_29705ed052_c.jpg,rose,18634,4318,4929,3521,7361,7225,5267,4470,735,363,571,266,189,210,1090,6387
4656742162_10771440c4_c.jpg,rose,5602,3979,7750,17519,13383,1122,56,17,12,115,223,412,499,790,4647,9410
4666353418_fe516b8e2f_c.jpg,rose,2791,223,804,3191,4384,2059,3433,14241,13746,3677,917,593,92,117,1286,13982
4669659278_3dbce37d7f_c.jpg,rose,25884,9477,2798,3005,1382,553,44,118,8,0,0,0,1,26,1899,20341
468026552_06183cb642_c.jpg,rose,14371,2247,19644,1027,851,352,432,196,97,160,169,110,110,109,689,24972
4684842824_a8b6a5a0e0_c.jpg,rose,1472,3278,5016,8511,11952,2252,1409,1053,166,19,15,41,32,7433,15353,7534
4688265296_a40b23e0f6_c.jpg,rose,8191,635,389,140,27,0,0,0,0,0,0,0,0,79,701,55374
4692095516_b9ce33ea42_c.jpg,rose,3708,500,118,6033,1846,323,224,397,11577,36421,243,131,96,85,258,3576
4693549773_e1c1c9a8a4_c.jpg,rose,3437,6126,1264,130,32,165,912,4034,20788,8585,13970,1613,304,245,1451,2480
4700235818_fb3a96a135_c.jpg,rose,22312,5624,5009,1460,7660,12519,5940,2210,497,232,335,86,98,21,166,1367
4719627283_e900d40212_c.jpg,rose,8334,14547,9206,3283,331,245,210,85,273,108,637,96,139,442,318,27282
4729161029_f8ef219e92_c.jpg,rose,1085,636,1507,18183,32903,3009,359,190,106,49,43,32,26,15,28,7365
4737907017_e48314f056_c.jpg,rose,12553,29722,6296,2807,4031,1126,334,83,34,0,21,12,75,93,330,8019
4742966455_9cf8038cef_c.jpg,rose,32198,23531,6553,2642,417,36,30,0,1,3,9,2,1,2,6,105
4767151099_d65873936b_c.jpg,rose,9984,5135,2580,3475,5848,7973,8051,2926,75,183,157,177,692,5917,6715,5648
476868198_3783c6afe0_c.jpg,rose,9227,3737,3114,3330,5062,3751,3442,2040,3879,3631,971,1439,1183,1500,1438,17792
4778566509_7d56f473bc_c.jpg,rose,5018,6828,2269,1957,1493,320,554,177,1706,15333,3621,301,122,70,482,25285
4779200844_410a92c636_c.jpg,rose,12954,1400,4385,18283,2443,448,576,636,561,501,526,692,1477,3685,11064,5905
4800463139_39918cd50d_c.jpg,rose,1061,1267,2132,6635,29426,755,14,4,2,9,11,11,261,3500,17284,3164
4801606259_eea2bd8c4f_c.jpg,rose,7608,8131,4895,3138,7814,15298,4979,402,29,25,25,13,30,40,183,12926
4803532536_d73b873894_c.jpg,rose,21101,16021,11616,6118,5430,3218,575,146,60,114,742,123,193,8,42,29
4842151034_614f0a2f4b_c.jpg,rose,1883,2202,1674,3420,14117,18389,11171,3014,656,309,157,199,136,120,1293,6796
4855655116_a225a604b3_c.jpg,rose,1860,9391,45707,1939,141,19,36,1,4,12,46,59,33,3,131,6154
4861285138_01188c5883_c.jpg,rose,5903,2927,3634,5176,2278,629,546,363,204,196,230,171,80,49,227,42923
4915040353_5a3a9af3bf_c.jpg,rose,29646,3074,2784,11203,8320,4203,2675,997,136,35,24,15,9,15,26,2374
4921490434_7eb584aa84_c.jpg,rose,1688,2398,3767,7414,11245,2546,1711,2288,4642,3202,1616,323,183,273,8338,13902
4925641353_c4b8ec3950_c.jpg,rose,40346,22958,0,0,0,0,0,0,0,0,0,0,0,1,310,1921
4936724064_61d29114a8_c.jpg,rose,4231,348,361,2176,3540,7718,4595,154,49,76,2058,1411,2699,3456,7902,24762
4939571801_32150a5a86_c.jpg,rose,15611,9315,2191,4442,9206,5569,1224,325,108,102,66,56,65,154,2806,14296
4939574115_ace337bcd3_c.jpg,rose,11899,11891,8949,5886,5426,1934,1853,413,68,73,289,52,98,236,4210,12259
4939574913_c5acb63244_c.jpg,rose,8803,6025,7121,4180,9561,9502,3319,627,176,803,758,1415,107,50,1116,11973
4939578367_78b4d7b8ef_c.jpg,rose,8259,1899,3067,9946,10552,3729,925,413,98,71,157,48,27,20,65,26260
4940015584_6c318e4307_c.jpg,rose,2557,1099,7163,15186,9117,2083,2334,1093,257,388,188,105,73,1965,14771,7157
4940162738_264b0e9c30_c.jpg,rose,6191,8279,20313,9316,2749,737,561,164,58,42,136,46,33,34,1665,15212
4957188611_eb7ca6ca9a_c.jpg,rose,12533,7739,14438,18883,3521,648,546,556,1480,3669,446,347,182,171,162,215
495938797_1fa8081dfa_c.jpg,rose,38547,7919,3212,13621,2120,76,9,0,0,0,0,0,0,0,0,32
4965748511_87aee9fac3_c.jpg,rose,4376,6300,3180,8277,24665,2690,349,170,39,35,33,52,39,66,3019,12246
497110312_768553398c_c.jpg,rose,4320,25158,6289,4954,1912,604,787,1407,11416,7294,602,186,130,32,221,224
497111719_9c8ebf15ce_c.jpg,rose,1312,13625,8347,18746,17310,3112,1153,738,599,201,119,47,29,13,83,102
4987470688_32d7d68d29_c.jpg,rose,52413,40,34,9,8,732,67,65,97,154,405,79,84,23,95,11231
4999491651_1e5d7befa0_c.jpg,rose,17343,2988,1533,1591,9502,5088,2748,277,53,181,401,477,840,1387,7187,13940
5023205250_bb09c1f460_c.jpg,rose,12529,2034,1393,1745,895,2057,7227,2957,818,489,606,43,116,249,2642,29736
504717810_384ff0fa45_c.jpg,rose,14055,14021,7205,4691,2300,1953,3921,2068,2528,3073,3614,1337,548,244,1546,2432
504717952_76a8e7b101_c.jpg,rose,2503,4323,7424,10538,2969,929,909,1201,1525,1683,2573,3236,3710,4340,13621,4052
5076415842_1828384df0_c.jpg,rose,1686,10555,6279,1011,2100,4539,5691,10056,9949,2629,4715,1909,1243,900,1252,1022
5097708248_c4caf7ccfb_c.jpg,rose,5841,15033,3853,16414,23265,1034,1,0,0,0,0,0,2,12,9,72
5112117670_2f7a0d2d5d_c.jpg,rose,3517,1754,2831,5894,5109,3038,4067,2327,2990,2791,3292,770,517,13493,9073,4073
5117934947_4a3318540d_c.jpg,rose,8557,4169,4035,3966,5475,1105,1078,846,1613,3132,10594,5011,998,569,1433,12955
5127021282_047257c403_c.jpg,rose,64194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1342
515173738_9007f92a0f_c.jpg,rose,1285,12396,12203,31216,8007,337,19,6,0,0,0,0,2,1,16,48
5179159949_46c9ddb8f4_c.jpg,rose,22849,988,6684,13998,3919,3874,551,201,59,108,338,20,42,8,304,11593
518545682_b26cc4d152_c.jpg,rose,7012,2778,645,1079,3646,2250,1573,654,504,760,1193,3331,3577,2727,13002,20805
5186586319_8253ef54cd_c.jpg,rose,20056,23305,5039,10410,4855,843,268,160,63,53,101,41,65,30,154,93
5214372775_2517a309f3_c.jpg,rose,15259,3766,3593,9397,6726,347,296,112,161,198,457,815,2221,3017,3241,15930
5235417567_b9b0011ac4_c.jpg,rose,28849,4738,5649,16303,7402,1473,143,35,20,4,1,0,0,0,2,917
5245768682_934cd2f756_c.jpg,rose,10525,10993,14421,26240,456,140,3,0,0,0,0,0,0,1,4,2753
5258750605_de82dbeed2_c.jpg,rose,875,166,205,2070,5775,4596,4726,5521,14006,6109,837,1924,1086,3387,5597,8656
527055019_b6353babf2_c.jpg,rose,8783,6635,5818,4012,3281,4516,3813,562,358,660,1234,2077,1363,1364,5588,15472
5299961378_64756a2659_c.jpg,rose,15388,1820,15727,4403,8184,372,10346,763,80,38,31,21,38,34,157,8134
531197089_b240821319_c.jpg,rose,3010,5760,13223,28596,12185,1517,46,5,0,1,7,0,0,2,15,1169
531197147_1c4f978563_c.jpg,rose,1015,3577,12115,26882,10882,248,38,17,6,1,43,17,48,15,2101,8531
533599191_ebd7e0824c_c.jpg,rose,27621,6323,9188,9974,3479,822,654,358,337,437,1213,469,342,196,599,3524
5355603537_401066bf8b_c.jpg,rose,23012,19027,6895,6904,6025,395,363,186,106,227,436,262,288,91,923,396
5358520590_94346e8350_c.jpg,rose,4881,2287,2628,10632,12345,1881,456,459,837,2373,979,1334,1142,2041,6562,14699
5360540962_7f33b57526_c.jpg,rose,7191,19023,12023,17622,8768,643,18,10,4,5,5,6,1,1,41,175
5371136160_c7c9ff17b2_c.jpg,rose,11947,683,1380,4387,4775,4510,3581,2759,2402,551,184,91,65,256,1643,26322
5391019702_00f2b1eee1_c.jpg,rose,570,446,646,3018,27996,5441,199,23,12,24,44,122,1304,5421,13229,7041
5397459269_4ebdf0d8d4_c.jpg,rose,30408,1391,2738,2750,742,142,69,43,362,87,100,8,16,69,587,26024
5397844784_159eb02f7e_c.jpg,rose,16448,33834,11685,2226,160,51,57,27,8,9,35,7,36,57,124,772
5407233359_634a619159_c.jpg,rose,52615,11744,136,18,4,1,0,1,0,0,0,1,2,52,289,673
5410469212_6945c99932_c.jpg,rose,3781,10904,14033,3807,759,8,0,0,0,0,0,0,2,16,2782,29444
5420648565_2c82777808_c.jpg,rose,5648,8677,1783,2907,7718,11397,8852,8153,3480,2255,1253,297,395,136,1043,1542
5421256896_856912ca3c_c.jpg,rose,33020,273,852,543,2883,8320,1882,1183,1492,2781,4020,1373,2454,1298,2040,1122
5421405638_2ef350cfed_c.jpg,rose,561,238,346,8640,19390,24183,6534,1059,50,5,7,8,9,232,2041,2233
54259077_c642c8d991_c.jpg,rose,54288,10366,0,0,0,0,0,0,0,0,0,0,0,0,1,881
543488013_5fbda20fd4_c.jpg,rose,14744,13500,4492,4616,3116,940,431,614,519,41,8,5,4,3,6,22497
